Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1869.5,-951.5,-918.0,2.099406384759479,1.8382456574175092,-264.5,-209.0,-214.0,-264.0,-253.5,-272.0,-167.5,-225.0
-1851.0,-1005.0,-846.0,2.0682886938254037,1.8243879997067982,-326.0,-177.0,-241.0,-261.0,-211.0,-227.5,-175.0,-232.5
-1773.0,-922.0,-851.0,2.0691322258777087,1.8125392943620682,-296.0,-162.0,-225.5,-238.5,-256.5,-251.0,-164.5,-179.0
-1774.0,-991.5,-782.5,2.100315392182933,1.8362095008293788,-301.0,-196.0,-252.5,-242.0,-273.5,-204.5,-135.0,-169.5
-1746.0,-872.5,-873.5,2.067792385816574,1.881374881333775,-295.5,-168.5,-213.5,-195.0,-245.5,-210.5,-202.5,-215.0
-1919.0,-1054.0,-865.0,2.124756574961874,1.8665981941752963,-345.0,-187.0,-239.5,-282.5,-236.0,-256.0,-175.0,-198.0
-1934.0,-994.5,-939.5,2.06097152531147,1.8154148798849847,-372.0,-174.5,-259.5,-188.5,-261.0,-263.0,-178.5,-237.0
-1771.0,-836.0,-935.0,2.108314733703931,1.8906122305326991,-268.5,-159.0,-230.5,-178.0,-263.0,-274.0,-183.5,-214.5
-1815.0,-1001.0,-814.0,2.141313962141673,1.8911976827515495,-339.5,-185.5,-228.0,-248.0,-202.5,-256.0,-140.0,-215.5
-1737.0,-918.5,-818.5,2.154914343025949,1.8581714062227144,-325.0,-160.5,-260.5,-172.5,-219.5,-223.0,-128.0,-248.0
-1920.0,-974.5,-945.5,2.129411737455262,1.8738487280077405,-313.0,-169.5,-289.5,-202.5,-252.5,-263.0,-204.5,-225.5
-1668.5,-825.5,-843.0,2.103175734480222,1.8708803056014909,-255.5,-177.0,-210.0,-183.0,-188.5,-229.5,-214.5,-210.5
-1830.5,-975.0,-855.5,2.0630204622944195,1.8534909764925638,-346.0,-175.5,-251.5,-202.0,-239.0,-216.5,-199.5,-200.5
-1780.5,-965.5,-815.0,2.077201548549864,1.8042411698235405,-342.0,-160.5,-259.0,-204.0,-203.0,-269.5,-132.0,-210.5
-1953.0,-995.0,-958.0,2.0568713701433605,1.8446689794460933,-379.5,-188.0,-197.0,-230.5,-322.0,-287.5,-146.0,-202.5
-1889.5,-936.0,-953.5,2.0961832215388614,1.8472117185592651,-276.0,-180.0,-233.5,-246.5,-250.5,-246.0,-204.0,-253.0
-1699.0,-874.0,-825.0,2.073078833354844,1.8321118632952371,-259.0,-131.0,-250.0,-234.0,-256.5,-189.5,-173.0,-206.0
-1922.5,-959.0,-963.5,2.06153401815229,1.8232582751247617,-354.0,-157.0,-209.0,-239.0,-323.0,-249.0,-176.5,-215.0
-1681.0,-909.0,-772.0,2.033996589978536,1.8367373295956189,-218.5,-185.0,-239.0,-266.5,-203.0,-210.5,-175.0,-183.5
-1694.0,-813.0,-881.0,2.024468058678839,1.819935310880343,-241.0,-158.5,-242.5,-171.0,-235.5,-228.5,-182.5,-234.5
-1687.5,-845.5,-842.0,1.9897459361288283,1.8077423511279953,-253.5,-168.0,-198.0,-226.0,-216.5,-257.5,-181.5,-186.5
-1893.0,-885.0,-1008.0,1.9838716824849447,1.7630724690026707,-281.5,-189.5,-197.5,-216.5,-288.5,-284.5,-164.5,-270.5
-1891.5,-1005.0,-886.5,1.93193043006791,1.8347499764627881,-341.0,-159.5,-251.5,-253.0,-295.0,-235.0,-139.0,-217.5
-1751.0,-929.0,-822.0,1.9572403967380523,1.815459504723549,-266.5,-160.0,-242.5,-260.0,-241.5,-237.0,-165.5,-178.0
-1873.5,-1044.5,-829.0,1.8875257831480767,1.806350747247537,-327.0,-203.0,-272.5,-242.0,-249.0,-225.5,-169.0,-185.5
-1770.0,-948.5,-821.5,1.948509833878941,1.8350371769732898,-283.5,-160.0,-248.0,-257.0,-187.0,-229.0,-152.5,-253.0
-1755.0,-981.5,-773.5,1.899352925684717,1.858189614944988,-291.5,-204.5,-230.5,-255.0,-210.0,-175.0,-167.5,-221.0
-1735.0,-953.0,-782.0,1.9961694363090727,1.8582010318835576,-260.5,-180.5,-243.0,-269.0,-198.5,-218.5,-169.0,-196.0
-1842.5,-992.5,-850.0,1.9667156732744642,1.8048548865649434,-329.5,-168.5,-252.5,-242.0,-225.0,-255.5,-142.5,-227.0
-1661.0,-820.0,-841.0,1.9625970741113028,1.8072105725606282,-228.0,-148.0,-243.5,-200.5,-258.0,-256.0,-135.0,-192.0
-1645.0,-874.0,-771.0,1.9529172804620532,1.7952605520685514,-268.5,-203.0,-191.0,-211.5,-240.5,-207.5,-151.0,-172.0
-1789.0,-912.5,-876.5,1.9261667360862096,1.7861624389886857,-318.0,-199.0,-225.0,-170.5,-264.5,-249.5,-144.5,-218.0
-2122.0,-1114.0,-1008.0,1.9272578792439568,1.7590797502133582,-400.0,-224.5,-261.0,-228.5,-294.5,-288.5,-169.5,-255.5
-1970.5,-1031.0,-939.5,1.9547574536667929,1.8691318271888626,-309.5,-149.0,-310.0,-262.5,-202.0,-249.0,-213.5,-275.0
-1711.5,-873.5,-838.0,1.9668688807222579,1.801827916999658,-249.5,-164.0,-266.0,-194.0,-225.5,-229.0,-135.5,-248.0
-1539.5,-788.5,-751.0,1.9447634110848109,1.7810772119296923,-267.0,-142.0,-187.0,-192.5,-213.5,-219.0,-135.5,-183.0
-1872.5,-973.0,-899.5,1.9218981789218055,1.7587927730547057,-311.0,-179.0,-237.5,-245.5,-228.5,-260.0,-176.0,-235.0
-1774.5,-817.0,-957.5,1.930477147632175,1.7822253260347578,-241.0,-159.0,-202.5,-214.5,-267.5,-244.0,-205.5,-240.5
-1850.0,-944.5,-905.5,1.9895723230308957,1.817976870967282,-284.0,-161.5,-255.5,-243.5,-226.5,-245.0,-195.0,-239.0
-1663.0,-841.5,-821.5,1.926434850030475,1.8223649165696567,-262.5,-174.0,-220.0,-185.0,-216.5,-246.5,-167.0,-191.5
-1872.5,-985.0,-887.5,1.9753960917393367,1.7978152876098952,-304.5,-188.5,-269.0,-223.0,-219.5,-245.0,-197.5,-225.5
-1676.5,-911.5,-765.0,1.915530264708731,1.826396869122982,-331.0,-178.0,-216.0,-186.5,-219.5,-223.0,-149.5,-173.0
-2011.5,-1067.5,-944.0,1.9263081106874678,1.7987670825587379,-317.0,-177.0,-285.0,-288.5,-236.0,-269.0,-184.5,-254.5
-1769.0,-911.0,-858.0,1.9608444604608748,1.7805193750394714,-277.5,-157.5,-285.0,-191.0,-248.5,-223.5,-175.0,-211.0
-1745.0,-987.5,-757.5,1.9160265455643335,1.7942006778385904,-344.0,-199.5,-214.0,-230.0,-220.0,-204.5,-130.5,-202.5
-1811.5,-917.0,-894.5,1.9618008534113567,1.7716126908858618,-308.0,-210.0,-220.0,-179.0,-262.5,-257.5,-136.5,-238.0
-1676.5,-870.0,-806.5,1.9434621943367851,1.7805094096395704,-276.0,-148.0,-202.0,-244.0,-177.5,-216.5,-204.0,-208.5
-1734.0,-877.5,-856.5,1.9388604091273414,1.773197532362408,-263.5,-149.0,-217.0,-248.0,-220.0,-226.0,-163.5,-247.0
-1918.0,-1014.5,-903.5,1.9371876696745554,1.8050483991702397,-316.0,-213.5,-232.5,-252.5,-225.5,-227.5,-185.5,-265.0
-1789.5,-1002.0,-787.5,1.9793511905603938,1.7857818505830234,-306.0,-163.5,-296.5,-236.0,-210.0,-195.0,-162.0,-220.5
-1621.0,-799.0,-822.0,1.9931941835416689,1.7034848577446409,-249.5,-173.0,-197.5,-179.0,-202.0,-264.0,-154.5,-201.5
-1755.5,-954.5,-801.0,1.8929059833288193,1.759159341123369,-310.0,-184.0,-249.5,-211.0,-248.5,-216.0,-145.0,-191.5
-1673.5,-898.0,-775.5,1.9200934843884574,1.706715718905131,-296.5,-146.0,-233.5,-222.0,-182.5,-239.5,-132.0,-221.5
-1816.5,-961.5,-855.0,1.9484708709849252,1.7212053075432778,-320.0,-154.0,-249.0,-238.5,-230.5,-209.0,-218.5,-197.0
-1693.5,-867.5,-826.0,1.918667158815596,1.6942067691021496,-276.5,-204.0,-195.5,-191.5,-237.5,-248.0,-160.0,-180.5
-1775.5,-836.5,-939.0,1.9041355871491963,1.7525616905755468,-265.0,-190.5,-185.5,-195.5,-240.0,-313.0,-165.0,-221.0
-1674.5,-826.5,-848.0,1.9214403900835249,1.7361320215794775,-263.0,-171.5,-175.0,-217.0,-262.5,-243.5,-162.5,-179.5
-1810.0,-897.0,-913.0,1.9141801743043794,1.770508751935429,-307.5,-159.5,-211.0,-219.0,-246.5,-242.5,-166.5,-257.5
-1731.0,-858.5,-872.5,1.8715879572762384,1.7511917213598887,-267.5,-180.0,-222.5,-188.5,-226.5,-279.0,-171.0,-196.0
-1577.0,-827.5,-749.5,1.8671581601103147,1.7227463611298137,-234.5,-155.0,-216.5,-221.5,-197.5,-221.0,-148.0,-183.0
-1688.5,-876.0,-812.5,1.8241125868426429,1.7238378413849407,-283.5,-165.0,-214.0,-213.5,-237.0,-207.5,-178.0,-190.0
-1637.0,-869.5,-767.5,1.7922585275438097,1.739507563246621,-283.0,-155.5,-205.5,-225.5,-227.5,-208.5,-143.0,-188.5
-1702.5,-878.5,-824.0,1.817969032128652,1.6832113630241818,-301.5,-134.5,-227.0,-215.5,-209.5,-236.5,-168.5,-209.5
-1806.5,-915.0,-891.5,1.784066463344627,1.6984865781333711,-264.0,-171.5,-235.0,-244.5,-273.0,-238.0,-181.0,-199.5
-1686.0,-877.0,-809.0,1.7924356159236696,1.7095362356967396,-281.0,-167.0,-239.5,-189.5,-213.5,-232.0,-163.0,-200.5
-1762.5,-955.5,-807.0,1.8259804320004251,1.6610847410228518,-294.0,-186.5,-245.0,-230.0,-223.5,-207.5,-184.5,-191.5
-1894.0,-941.5,-952.5,1.829131469461653,1.6991708738936318,-253.0,-198.5,-221.0,-269.0,-271.5,-242.5,-182.0,-256.5
-1710.0,-826.5,-883.5,1.8539718558390936,1.6781687670283847,-279.0,-155.0,-205.5,-187.0,-231.0,-255.0,-173.5,-224.0
-1825.5,-958.5,-867.0,1.8532305346594917,1.6846750848823124,-305.0,-125.0,-278.5,-250.0,-265.5,-226.0,-178.0,-197.5
-1552.5,-786.0,-766.5,1.8037499692704944,1.6844007356299295,-235.5,-121.0,-188.0,-241.5,-233.0,-189.0,-169.5,-175.0
-1850.5,-1008.0,-842.5,1.809173781507545,1.7001401227381494,-299.5,-165.5,-265.5,-277.5,-240.5,-201.0,-181.0,-220.0
-1714.0,-833.0,-881.0,1.7323443591594696,1.6787797045376567,-231.5,-146.5,-216.5,-238.5,-231.0,-239.5,-182.5,-228.0
-1709.0,-908.0,-801.0,1.7953219991591243,1.7000444918870925,-306.5,-198.5,-216.5,-186.5,-192.5,-248.0,-131.0,-229.5
-1679.5,-826.5,-853.0,1.7445588779118326,1.722956093814638,-242.5,-147.5,-199.5,-237.0,-208.0,-265.5,-161.5,-218.0
-1673.5,-912.5,-761.0,1.7769560125139026,1.716081522570716,-351.5,-165.0,-214.0,-182.0,-221.0,-236.5,-146.0,-157.5
-1665.5,-773.5,-892.0,1.776505055361324,1.6748759119047059,-213.0,-173.0,-197.5,-190.0,-239.5,-273.5,-182.0,-197.0
-1593.5,-776.0,-817.5,1.7202101373010212,1.6939533241921,-263.5,-168.0,-159.0,-185.5,-264.0,-213.5,-156.5,-183.5
-1722.0,-858.0,-864.0,1.7185301320420372,1.6850148073501057,-267.0,-157.0,-227.5,-206.5,-251.0,-237.0,-140.0,-236.0
-1752.5,-969.5,-783.0,1.6991897430684832,1.6829770621326234,-297.0,-184.5,-261.0,-227.0,-203.5,-213.0,-171.5,-195.0
-1890.0,-1003.5,-886.5,1.716248876353105,1.6979189950558875,-299.0,-175.0,-276.0,-253.5,-270.5,-238.5,-180.0,-197.5
-1646.5,-858.0,-788.5,1.7522221737437778,1.716471121708552,-290.5,-134.0,-242.0,-191.5,-200.0,-230.5,-149.0,-209.0
-1868.0,-1012.5,-855.5,1.7016634871562322,1.747165067990621,-315.5,-172.0,-313.0,-212.0,-247.5,-245.0,-167.5,-195.5
-1837.5,-960.5,-877.0,1.7243867933750152,1.7365687881906828,-293.5,-173.5,-255.5,-238.0,-255.5,-241.5,-201.5,-178.5
-1755.0,-864.5,-890.5,1.7225981639491188,1.7464791774749755,-258.5,-221.0,-187.5,-197.5,-257.5,-234.0,-162.5,-236.5
-1610.5,-816.5,-794.0,1.7863802815477052,1.7404907402065066,-228.0,-157.5,-222.0,-209.0,-213.5,-238.5,-131.5,-210.5
-1756.0,-921.5,-834.5,1.7608343799908956,1.7116470707787408,-282.5,-177.5,-207.5,-254.0,-262.0,-254.5,-167.5,-150.5
-1769.0,-906.0,-863.0,1.7634577519363828,1.7470500040385457,-267.0,-199.0,-250.5,-189.5,-257.5,-230.0,-165.0,-210.5
-1636.5,-787.0,-849.5,1.744110420677397,1.729733773238129,-226.0,-166.0,-227.5,-167.5,-250.0,-186.0,-150.5,-263.0
-1559.5,-830.0,-729.5,1.7510110317005052,1.713036998278565,-252.5,-163.0,-226.5,-188.0,-221.0,-194.5,-142.5,-171.5
-1715.5,-943.5,-772.0,1.7625254586338996,1.769325281182925,-285.0,-166.0,-256.5,-236.0,-181.0,-208.5,-173.0,-209.5
-1805.5,-900.0,-905.5,1.7850908941692776,1.7439246382978228,-268.5,-195.5,-227.5,-208.5,-244.5,-269.5,-161.0,-230.5
-1647.5,-877.0,-770.5,1.7532447485460176,1.7414366960525514,-323.0,-160.0,-177.0,-217.0,-191.5,-225.5,-161.0,-192.5
-1756.5,-885.5,-871.0,1.7776112847858005,1.6577819572554695,-294.5,-139.5,-261.5,-190.0,-220.5,-249.5,-178.0,-223.0
-1706.5,-921.5,-785.0,1.7704870565070046,1.7059367135167123,-293.5,-164.0,-211.5,-252.5,-205.0,-225.0,-169.0,-186.0
-1654.5,-882.0,-772.5,1.7841543714205423,1.7566629928019313,-290.5,-171.5,-251.5,-168.5,-247.5,-199.5,-153.0,-172.5
-1651.5,-884.5,-767.0,1.7598883147041002,1.7868097532126639,-333.5,-171.5,-200.0,-179.5,-207.5,-232.5,-170.0,-157.0
-1787.0,-936.5,-850.5,1.7421940838297207,1.6837992126742998,-271.0,-175.5,-256.5,-233.5,-244.0,-219.5,-176.0,-211.0
-1605.5,-780.0,-825.5,1.7540178649955325,1.6277952667739657,-226.5,-138.5,-221.0,-194.0,-251.5,-220.0,-165.0,-189.0
-1689.5,-849.5,-840.0,1.7113774648971027,1.6328132879402903,-319.5,-174.5,-198.5,-157.0,-245.5,-246.5,-154.0,-194.0
-1679.5,-851.5,-828.0,1.7186568568150202,1.6520270680387814,-248.0,-166.5,-227.0,-210.0,-172.5,-218.0,-166.5,-271.0
-1735.5,-921.0,-814.5,1.730196243027846,1.6686538921462164,-289.0,-230.5,-191.5,-210.0,-267.5,-208.5,-134.5,-204.0
-1776.0,-917.5,-858.5,1.7812341117196613,1.6751271655162177,-282.5,-179.5,-228.0,-227.5,-200.5,-221.5,-193.0,-243.5
-1611.0,-847.5,-763.5,1.7303641195098558,1.6531163121263186,-231.0,-188.0,-224.0,-204.5,-246.0,-213.5,-142.5,-161.5
-1680.0,-912.0,-768.0,1.7417687316735586,1.6410285755991936,-309.0,-174.0,-217.5,-211.5,-185.0,-223.5,-158.0,-201.5
-1808.0,-953.5,-854.5,1.7302886972824731,1.6872532304790284,-326.5,-169.0,-238.5,-219.5,-225.5,-245.5,-187.5,-196.0
-1714.5,-912.5,-802.0,1.731604887213972,1.6853110445870294,-292.0,-188.0,-215.5,-217.0,-215.0,-232.5,-180.0,-174.5
-1667.5,-802.0,-865.5,1.750189091761907,1.6744969210690923,-232.0,-205.5,-170.5,-194.0,-259.0,-275.0,-159.0,-172.5
-1791.0,-910.5,-880.5,1.7518617260787221,1.6615669954154226,-313.0,-155.5,-232.5,-209.5,-227.0,-227.5,-184.5,-241.5
-1728.5,-889.5,-839.0,1.6966143293513192,1.669066944056087,-272.5,-174.0,-212.0,-231.0,-249.5,-254.0,-137.5,-198.0
-1529.0,-795.0,-734.0,1.7243741982513003,1.6670045801334912,-237.5,-180.5,-167.5,-209.5,-214.5,-208.0,-130.5,-181.0
-1647.5,-798.5,-849.0,1.7053041075666746,1.6525360296169918,-226.5,-165.0,-192.0,-215.0,-243.5,-224.5,-163.5,-217.5
-1905.5,-1039.5,-866.0,1.7132917346225844,1.6326248303055764,-380.5,-223.5,-183.5,-252.0,-255.5,-214.5,-191.5,-204.5
-1739.0,-867.0,-872.0,1.6947957590222358,1.642297114762995,-267.0,-148.0,-245.0,-207.0,-280.5,-239.5,-151.5,-200.5
-1751.0,-872.0,-879.0,1.699100650019116,1.6977986430128416,-252.0,-176.0,-197.5,-246.5,-238.0,-222.0,-193.5,-225.5
-1740.0,-885.5,-854.5,1.674146235982577,1.644157284663783,-251.0,-168.5,-243.0,-223.0,-236.5,-218.0,-158.5,-241.5
-1667.0,-857.5,-809.5,1.6883244052529336,1.6579549186759526,-233.0,-136.5,-241.0,-247.0,-210.0,-213.0,-177.5,-209.0
-1768.5,-939.5,-829.0,1.712143090698454,1.6314842449294196,-336.0,-171.5,-198.5,-233.5,-242.0,-257.5,-137.0,-192.5
-1834.0,-934.5,-899.5,1.7000962062014473,1.6402208680907886,-356.0,-161.0,-210.5,-207.0,-227.5,-285.5,-177.0,-209.5
-1771.0,-939.5,-831.5,1.7102349857489267,1.6576412757237753,-291.5,-208.5,-265.5,-174.0,-279.0,-230.5,-130.0,-192.0
-1896.0,-969.5,-926.5,1.680902307894495,1.6496017816993924,-358.0,-179.5,-227.5,-204.5,-238.5,-275.0,-187.0,-226.0
-1702.0,-857.5,-844.5,1.7108090942104657,1.670737788743443,-293.0,-163.0,-180.0,-221.5,-237.0,-211.0,-170.5,-226.0
-1671.0,-865.0,-806.0,1.68353544804785,1.7000125197900666,-302.0,-167.0,-237.0,-159.0,-202.0,-216.5,-158.5,-229.0
-1849.0,-970.5,-878.5,1.6798331840170755,1.736458292272356,-313.0,-149.0,-244.5,-264.0,-240.0,-255.5,-174.5,-208.5
-1724.0,-896.0,-828.0,1.7175304628080792,1.7004467129707337,-229.5,-164.5,-224.5,-277.5,-236.5,-225.5,-157.5,-208.5
-1760.0,-867.5,-892.5,1.7040451029936472,1.6538988790578313,-283.0,-159.0,-204.5,-221.0,-254.0,-250.0,-169.0,-219.5
-1707.5,-825.5,-882.0,1.7305101588368417,1.7139576668540637,-270.0,-147.0,-193.5,-215.0,-284.5,-254.5,-158.0,-185.0
-1495.0,-767.5,-727.5,1.7260610514216952,1.6910519022080632,-250.0,-155.0,-190.0,-172.5,-196.0,-218.5,-153.0,-160.0
-1817.5,-969.0,-848.5,1.7171355959441927,1.6778455363379585,-332.5,-170.5,-260.5,-205.5,-222.5,-223.0,-210.0,-193.0
-1921.0,-1033.5,-887.5,1.756459813978937,1.6906089118785328,-345.0,-197.5,-254.0,-237.0,-293.5,-241.0,-165.5,-187.5
-1756.0,-918.0,-838.0,1.7508338409993383,1.698022573027346,-258.0,-155.0,-255.5,-249.5,-226.0,-227.5,-155.5,-229.0
-1786.0,-948.0,-838.0,1.7344145688745711,1.70381272468302,-269.0,-209.0,-259.0,-211.0,-221.5,-272.5,-159.5,-184.5
-1692.5,-883.5,-809.0,1.747966431412432,1.6977827434738477,-304.5,-167.5,-217.0,-194.5,-255.0,-221.0,-151.5,-181.5
-1750.5,-927.0,-823.5,1.7691422061787712,1.6848719696203867,-342.5,-165.0,-205.5,-214.0,-222.0,-207.0,-184.5,-210.0
-1826.5,-951.0,-875.5,1.7843675851821899,1.6741178919871649,-322.5,-212.0,-212.5,-204.0,-265.5,-301.0,-139.0,-170.0
-1694.0,-901.0,-793.0,1.8020385820004674,1.6541243369380634,-261.5,-232.5,-214.5,-192.5,-239.5,-237.5,-136.0,-180.0
-1726.0,-852.5,-873.5,1.7571658700704575,1.6877817100948758,-296.5,-148.0,-224.0,-184.0,-281.0,-223.5,-161.0,-208.0
-1892.5,-1009.5,-883.0,1.8063433829281066,1.6912363388472134,-321.5,-210.5,-262.5,-215.0,-268.5,-241.0,-175.0,-198.5
-1965.0,-1022.5,-942.5,1.8264369130134583,1.6806218571133085,-304.5,-191.0,-261.0,-266.0,-285.5,-254.5,-198.0,-204.5
-1846.0,-963.0,-883.0,1.8551824708779654,1.73889256020387,-341.0,-175.5,-227.5,-219.0,-247.5,-282.0,-171.5,-182.0
-1605.0,-797.5,-807.5,1.7630680478281444,1.7432443815800878,-223.5,-180.0,-216.0,-178.0,-248.0,-212.0,-144.5,-203.0
-1603.5,-873.0,-730.5,1.7866925030946732,1.6921218590603935,-282.0,-151.5,-214.0,-225.5,-180.5,-238.0,-121.5,-190.5
-1770.0,-941.0,-829.0,1.878580837779575,1.7093595539530118,-261.0,-186.5,-281.0,-212.5,-215.0,-214.5,-177.5,-222.0
-1978.5,-1021.5,-957.0,1.829330477780766,1.6851246398356226,-288.0,-205.5,-273.0,-255.0,-264.5,-228.5,-228.5,-235.5
-1939.0,-1005.0,-934.0,1.8494413584470748,1.6713522469003996,-325.0,-203.0,-238.0,-239.0,-270.5,-259.5,-172.0,-232.0
-1754.0,-927.5,-826.5,1.8386941376659605,1.7279080275032255,-279.5,-185.0,-242.0,-221.0,-244.5,-243.0,-149.0,-190.0
-1832.0,-934.5,-897.5,1.8847129576736026,1.677518165939384,-316.5,-183.0,-228.0,-207.0,-274.5,-293.5,-129.0,-200.5
-1650.5,-864.0,-786.5,1.848051392700937,1.6962887676225769,-252.5,-177.5,-232.0,-202.0,-210.5,-220.5,-150.0,-205.5
-1899.5,-948.5,-951.0,1.886124422815111,1.7283493378096157,-314.5,-204.0,-217.5,-212.5,-286.0,-250.5,-184.0,-230.5
-1692.5,-855.5,-837.0,1.8452314067218039,1.7099014070298937,-249.0,-182.0,-259.5,-165.0,-207.0,-256.5,-174.0,-199.5
-1758.5,-881.5,-877.0,1.8238719205061595,1.7000203200512463,-284.0,-161.0,-232.0,-204.5,-242.0,-219.0,-160.5,-255.5
-1819.0,-1013.0,-806.0,1.8448966569370693,1.6870816318525208,-328.5,-192.0,-233.0,-259.5,-219.5,-219.5,-194.0,-173.0
-1598.0,-859.0,-739.0,1.8219655642906825,1.706878343058957,-269.5,-144.0,-228.0,-217.5,-241.5,-197.0,-147.5,-153.0
-1656.0,-881.5,-774.5,1.8254988741543559,1.6737048425608212,-287.5,-169.5,-228.0,-196.5,-221.5,-203.5,-136.0,-213.5
-1599.0,-839.0,-760.0,1.850031323896514,1.6782609774006738,-262.0,-156.0,-230.5,-190.5,-211.5,-212.0,-156.5,-180.0
-1725.5,-926.5,-799.0,1.8089096834262213,1.6707128130727344,-285.5,-192.0,-218.0,-231.0,-214.5,-244.5,-156.5,-183.5
-1605.0,-874.5,-730.5,1.799330793817838,1.686682056552834,-233.0,-193.5,-232.0,-216.0,-196.0,-228.0,-142.0,-164.5
-1766.5,-872.0,-894.5,1.8644271516137654,1.6737716446320217,-301.0,-164.0,-197.0,-210.0,-249.5,-255.5,-170.0,-219.5
-1531.0,-786.5,-744.5,1.820743126504951,1.6938433259725572,-249.5,-170.5,-204.5,-162.0,-221.5,-217.5,-110.5,-195.0
-1777.5,-907.5,-870.0,1.785971094502343,1.6622871744963859,-303.0,-183.5,-234.5,-186.5,-216.0,-231.0,-193.0,-230.0
-1691.5,-939.5,-752.0,1.7643034531010522,1.6631118595600127,-269.0,-173.0,-239.0,-258.5,-180.5,-212.0,-151.0,-208.5
-1665.0,-836.0,-829.0,1.7176135702265634,1.6546095528536373,-255.5,-162.5,-235.0,-183.0,-254.5,-192.5,-141.5,-240.5
-1759.5,-979.0,-780.5,1.7435521526469124,1.6528708865245183,-284.5,-212.5,-255.0,-227.0,-219.0,-206.5,-161.0,-194.0
-1722.5,-890.0,-832.5,1.74885749551985,1.6059161616696251,-208.0,-165.0,-257.5,-259.5,-215.0,-209.0,-178.5,-230.0
-1706.0,-844.5,-861.5,1.7820321838061015,1.6096813718477885,-267.5,-149.5,-204.0,-223.5,-262.0,-207.5,-166.0,-226.0
-1703.0,-925.5,-777.5,1.7593433810604944,1.6421426663796106,-292.0,-190.5,-238.5,-204.5,-208.5,-200.0,-155.5,-213.5
-1519.0,-768.0,-751.0,1.7648719252811538,1.600748962826199,-261.0,-157.5,-176.5,-173.0,-259.5,-206.0,-128.5,-157.0
-1484.0,-744.0,-740.0,1.7000193905499246,1.592617043521669,-242.0,-173.0,-180.5,-148.5,-237.0,-220.5,-147.0,-135.5
-1580.5,-840.0,-740.5,1.719856085545487,1.565740193757746,-273.5,-159.0,-214.0,-193.5,-178.5,-245.5,-102.5,-214.0
-1642.0,-822.5,-819.5,1.7279340967535972,1.554286494354407,-229.5,-137.5,-213.0,-242.5,-209.0,-207.5,-188.0,-215.0
-1553.0,-850.5,-702.5,1.7134577595525318,1.5758327116568884,-311.0,-156.5,-205.0,-178.0,-181.0,-203.0,-123.5,-195.0
-1598.0,-861.5,-736.5,1.748753974172804,1.5422238073415226,-254.0,-178.0,-238.5,-191.0,-209.0,-219.0,-123.0,-185.5
-1704.5,-902.5,-802.0,1.6695596552557415,1.5421710719664892,-301.0,-169.0,-206.0,-226.5,-240.0,-261.0,-137.0,-164.0
-1736.0,-925.0,-811.0,1.689147649043136,1.5292546215984557,-322.5,-186.0,-197.5,-219.0,-216.5,-241.5,-157.5,-195.5
-1777.0,-925.5,-851.5,1.6795490129126442,1.5216437995433807,-327.0,-154.0,-237.0,-207.5,-214.0,-251.5,-176.5,-209.5
-1769.0,-930.5,-838.5,1.7161705444256465,1.5226613455348545,-291.0,-139.5,-263.0,-237.0,-218.5,-235.0,-190.0,-195.0
-1735.5,-892.0,-843.5,1.6720863315794203,1.5244525066680379,-272.0,-177.0,-227.0,-216.0,-260.0,-254.5,-159.0,-170.0
-1695.5,-881.0,-814.5,1.6916795387864112,1.5068778321146965,-251.5,-178.5,-247.5,-203.5,-226.5,-229.5,-166.0,-192.5
-1836.5,-929.5,-907.0,1.6848075833585527,1.4700218694077598,-276.5,-131.5,-284.0,-237.5,-263.0,-231.0,-179.0,-234.0
-1653.0,-862.0,-791.0,1.6740766771965556,1.5057056274678973,-287.0,-137.0,-257.0,-181.0,-197.5,-230.0,-161.5,-202.0
-1775.0,-880.5,-894.5,1.6953904944989415,1.5084315275152524,-276.0,-165.5,-242.0,-197.0,-249.5,-249.5,-174.0,-221.5
-1623.0,-813.0,-810.0,1.7114019946919548,1.5401226326823234,-247.0,-162.5,-208.5,-195.0,-252.0,-195.5,-141.5,-221.0
-1784.5,-883.0,-901.5,1.6440749362111091,1.5385466845499145,-292.0,-171.0,-243.5,-176.5,-273.0,-225.0,-202.5,-201.0
-1702.5,-861.5,-841.0,1.6778999141520925,1.5476654516326056,-260.5,-165.5,-239.0,-196.5,-214.0,-221.5,-188.0,-217.5
-1760.5,-971.0,-789.5,1.6803702789876196,1.5495536635319391,-339.5,-200.0,-232.5,-199.0,-228.5,-229.5,-131.0,-200.5
-1810.5,-970.0,-840.5,1.671102517677678,1.5471375033259391,-331.5,-198.5,-198.0,-242.0,-242.0,-224.5,-166.0,-208.0
-1592.5,-857.0,-735.5,1.6658107039001253,1.5050469115376472,-282.5,-157.0,-231.0,-186.5,-189.0,-197.0,-151.5,-198.0
-1615.0,-873.0,-742.0,1.7155717569920752,1.5424108538362715,-238.0,-159.0,-240.0,-236.0,-197.5,-216.5,-168.5,-159.5
-1663.0,-852.0,-811.0,1.6961722628937828,1.523721264468299,-272.0,-136.5,-241.0,-202.5,-221.5,-213.5,-177.0,-199.0
