Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1620.5,-815.0,-805.5,1.6523246506849925,1.5841613789399465,-289.0,-145.0,-193.5,-187.5,-222.5,-251.5,-146.5,-185.0
-1735.5,-957.0,-778.5,1.6505552336573601,1.612559079958333,-331.5,-173.0,-253.0,-199.5,-204.0,-195.0,-187.0,-192.5
-1535.5,-815.5,-720.0,1.644733942548434,1.6387312526504199,-278.5,-161.0,-210.5,-165.5,-179.0,-222.0,-154.5,-164.5
-1603.5,-838.5,-765.0,1.6100557868679364,1.5628680947754119,-223.0,-145.0,-250.5,-220.0,-227.5,-211.0,-134.0,-192.5
-1787.0,-961.0,-826.0,1.62176214373774,1.5800747944249047,-302.5,-188.5,-263.5,-206.5,-255.0,-237.5,-159.0,-174.5
-1682.0,-879.5,-802.5,1.6470662517680061,1.5702499551905527,-289.5,-180.5,-195.5,-214.0,-239.5,-238.5,-136.0,-188.5
-1656.0,-849.5,-806.5,1.6073831270138423,1.5429887058006393,-273.0,-194.5,-191.5,-190.5,-245.5,-224.5,-135.0,-201.5
-1585.0,-778.5,-806.5,1.6148773630460103,1.6111212881075012,-295.5,-127.0,-181.0,-175.0,-215.0,-257.0,-132.0,-202.5
-1680.0,-891.0,-789.0,1.5749278522200054,1.575332264105479,-323.0,-166.5,-190.5,-211.0,-243.0,-208.0,-167.0,-171.0
-1573.0,-812.5,-760.5,1.5964818545513684,1.565588717162609,-246.0,-160.0,-214.5,-192.0,-214.5,-222.0,-171.5,-152.5
-1869.0,-944.0,-925.0,1.6012075243724717,1.6003416081269581,-310.0,-141.0,-248.0,-245.0,-237.5,-256.0,-219.0,-212.5
-1590.5,-818.0,-772.5,1.6291486283143362,1.6044320242272483,-209.5,-187.5,-186.0,-235.0,-224.5,-203.0,-139.0,-206.0
-1504.5,-782.0,-722.5,1.5779893305566577,1.537474716703097,-239.0,-161.0,-216.5,-165.5,-206.5,-203.0,-152.0,-161.0
-1707.5,-926.0,-781.5,1.6010688294967015,1.5406345562802422,-233.0,-180.0,-311.0,-202.0,-185.0,-247.5,-134.0,-215.0
-1722.5,-918.0,-804.5,1.591782622039318,1.528889015979237,-323.5,-172.0,-233.5,-189.0,-217.0,-210.5,-167.0,-210.0
-1691.0,-864.5,-826.5,1.6308904614713458,1.5515457686450747,-247.5,-152.0,-224.5,-240.5,-271.5,-200.0,-155.5,-199.5
-1571.0,-790.0,-781.0,1.6010344185762935,1.6219392511579724,-253.5,-200.0,-169.0,-167.5,-225.5,-213.5,-149.0,-193.0
-1848.0,-949.5,-898.5,1.6249335777428415,1.5375711869862345,-292.0,-206.0,-267.0,-184.5,-279.0,-231.5,-152.5,-235.5
-1687.5,-869.0,-818.5,1.586986076997386,1.4995075990756352,-293.0,-165.0,-196.0,-215.0,-233.5,-223.0,-144.5,-217.5
-1692.0,-897.0,-795.0,1.6135617615448103,1.5540874055690235,-326.0,-136.0,-213.0,-222.0,-233.0,-242.5,-125.5,-194.0
-1595.5,-825.5,-770.0,1.6331600478953785,1.5598989960220124,-254.5,-161.5,-204.5,-205.0,-209.5,-177.5,-185.0,-198.0
-1858.0,-872.0,-986.0,1.6123670231964853,1.547915737496482,-239.5,-176.5,-219.0,-237.0,-274.5,-258.0,-220.0,-233.5
-1600.0,-829.0,-771.0,1.567018903626336,1.5263918278945816,-251.0,-168.0,-222.5,-187.5,-185.5,-201.0,-183.5,-201.0
-1664.0,-808.0,-856.0,1.5805591783589787,1.5503760534856055,-217.5,-205.5,-216.5,-168.5,-274.5,-230.5,-142.0,-209.0
-1682.0,-907.5,-774.5,1.6012228646212154,1.5085662325223288,-267.5,-210.5,-248.0,-181.5,-215.5,-234.0,-154.5,-170.5
-1549.5,-806.0,-743.5,1.6057564578122563,1.5581564226084286,-254.5,-150.5,-224.5,-176.5,-217.5,-194.5,-151.5,-180.0
-1667.5,-878.0,-789.5,1.5587425399157735,1.5118971372644106,-320.5,-145.0,-213.5,-199.0,-222.0,-214.0,-162.0,-191.5
-1514.0,-775.0,-739.0,1.5709437885218196,1.4960786801245478,-240.0,-138.5,-193.5,-203.0,-242.0,-205.5,-125.0,-166.5
-1671.0,-853.0,-818.0,1.6043247434828016,1.474996725221475,-277.5,-165.0,-209.0,-201.5,-202.5,-223.0,-202.5,-190.0
-1632.0,-917.5,-714.5,1.5770750436517926,1.5133695802754825,-308.5,-156.0,-236.0,-217.0,-167.0,-192.5,-153.0,-202.0
-1759.0,-962.5,-796.5,1.5954289393292533,1.519857224325339,-313.5,-184.0,-243.0,-222.0,-208.5,-184.5,-202.5,-201.0
-1710.0,-907.5,-802.5,1.6027892665730583,1.5161579022804896,-282.5,-173.0,-211.0,-241.0,-245.5,-220.5,-148.5,-188.0
-1757.0,-931.0,-826.0,1.611267078253958,1.5298590125309097,-273.5,-203.5,-235.5,-218.5,-230.5,-244.5,-155.0,-196.0
-1754.5,-918.5,-836.0,1.6397299995024999,1.5166129017869632,-302.0,-184.0,-227.0,-205.5,-201.0,-239.5,-223.0,-172.5
-1722.0,-902.5,-819.5,1.6452021090520752,1.512093493176831,-279.5,-148.5,-203.5,-271.0,-187.0,-226.5,-173.5,-232.5
-1628.0,-804.0,-824.0,1.6451787991656197,1.5356724037064446,-252.0,-165.0,-193.5,-193.5,-187.0,-227.5,-138.5,-271.0
-1754.0,-981.5,-772.5,1.6691972667972246,1.5126567585600748,-250.5,-182.0,-251.5,-297.5,-197.5,-192.5,-151.5,-231.0
-1635.5,-874.5,-761.0,1.648913951549265,1.5276573654678134,-274.0,-170.5,-177.5,-252.5,-222.0,-217.5,-142.0,-179.5
-1627.0,-852.5,-774.5,1.6542543349994554,1.4900195630060302,-284.0,-156.5,-224.0,-188.0,-216.0,-203.5,-161.0,-194.0
-1722.5,-920.5,-802.0,1.632369380361504,1.5107119942704836,-306.5,-159.0,-253.5,-201.5,-211.0,-231.5,-149.5,-210.0
-1562.0,-768.5,-793.5,1.6604058411386278,1.4887585149870979,-228.5,-154.0,-191.0,-195.0,-198.0,-259.5,-173.0,-163.0
-1584.5,-823.5,-761.0,1.6440680066744486,1.4664959349566036,-249.0,-141.0,-236.0,-197.5,-201.5,-206.5,-161.5,-191.5
-1751.5,-843.5,-908.0,1.6376567112074958,1.4673656953705683,-284.0,-141.5,-236.0,-182.0,-252.0,-246.0,-157.5,-252.5
-1677.0,-843.0,-834.0,1.6221737047036489,1.5098686560988426,-295.0,-164.0,-182.5,-201.5,-223.0,-258.0,-158.0,-195.0
-1620.0,-825.0,-795.0,1.594173258046309,1.4854679652386242,-299.0,-154.0,-204.0,-168.0,-246.0,-228.5,-121.5,-199.0
-1533.0,-774.5,-758.5,1.601251485447089,1.4850818917155266,-234.5,-148.5,-218.0,-173.5,-194.0,-196.5,-160.0,-208.0
-1877.5,-1010.0,-867.5,1.624502297076914,1.4726383109887442,-340.5,-182.0,-216.5,-271.0,-241.5,-234.5,-160.0,-231.5
-1645.0,-862.5,-782.5,1.6409081942505306,1.4910792817672094,-271.5,-164.0,-191.5,-235.5,-200.0,-238.5,-156.0,-188.0
-1730.5,-897.0,-833.5,1.6380390663941702,1.513320500486427,-268.0,-155.0,-277.5,-196.5,-259.0,-210.5,-176.0,-188.0
-1702.5,-885.5,-817.0,1.6075532489352755,1.5063371062278748,-304.5,-186.0,-214.0,-181.0,-228.0,-268.5,-136.5,-184.0
-1744.0,-848.0,-896.0,1.638433878454897,1.5350677890910043,-265.5,-171.5,-184.5,-226.5,-275.0,-290.5,-131.0,-199.5
-1722.0,-894.5,-827.5,1.662214906182554,1.5274423561162418,-317.5,-153.0,-187.5,-236.5,-259.0,-230.0,-136.0,-202.5
-1738.0,-877.5,-860.5,1.7116054077943166,1.5030122074815961,-296.5,-174.5,-192.0,-214.5,-266.0,-260.0,-159.5,-175.0
-1632.5,-877.0,-755.5,1.6355414082606634,1.5177811804744932,-257.0,-196.5,-209.5,-214.0,-195.5,-209.0,-146.5,-204.5
-1780.5,-919.0,-861.5,1.676168889635139,1.522331651382976,-245.0,-223.5,-235.0,-215.5,-225.5,-237.5,-176.0,-222.5
-1753.5,-928.0,-825.5,1.6828528927432167,1.5261132948928409,-273.5,-190.0,-235.0,-229.5,-193.0,-264.5,-169.0,-199.0
-1622.0,-919.5,-702.5,1.6635456166333622,1.5365521548522842,-319.0,-158.5,-237.5,-204.5,-183.5,-174.5,-138.5,-206.0
-1772.0,-928.0,-844.0,1.6726854244867961,1.5266409253080686,-270.0,-202.0,-225.0,-231.0,-206.5,-220.5,-167.0,-250.0
-1694.5,-858.5,-836.0,1.6689319792721007,1.5495054966873594,-271.5,-165.0,-201.5,-220.5,-252.0,-214.5,-137.5,-232.0
-1623.0,-886.0,-737.0,1.6493148315283988,1.531990988387002,-282.5,-144.5,-262.5,-196.5,-186.0,-165.5,-160.0,-225.5
-1794.0,-948.0,-846.0,1.659278508192963,1.5129518129759365,-342.5,-165.0,-212.5,-228.0,-202.0,-263.0,-154.0,-227.0
-1670.0,-865.5,-804.5,1.6617750515540441,1.515773382782936,-299.0,-172.0,-187.0,-207.5,-218.0,-222.0,-161.0,-203.5
-1630.0,-820.5,-809.5,1.617318857047293,1.5365995342532794,-242.5,-177.5,-189.5,-211.0,-270.5,-244.0,-129.5,-165.5
-1839.0,-902.0,-937.0,1.6647740660442247,1.5297048138247595,-220.0,-151.5,-275.0,-255.5,-233.5,-253.0,-186.0,-264.5
-1554.0,-758.5,-795.5,1.6296351505650415,1.5479167943199477,-230.5,-162.0,-187.0,-179.0,-226.5,-215.0,-165.5,-188.5
-1685.5,-869.5,-816.0,1.628349191447099,1.5524715191788143,-294.5,-157.0,-232.0,-186.0,-239.5,-191.0,-180.0,-205.5
-1609.5,-845.0,-764.5,1.6338648363947867,1.5659968574841818,-234.5,-171.0,-203.5,-236.0,-252.5,-185.5,-148.5,-178.0
-1735.5,-908.0,-827.5,1.6350595186154047,1.5489900656872326,-264.0,-155.5,-242.5,-246.0,-235.0,-211.5,-150.5,-230.5
-1749.5,-858.0,-891.5,1.6113220252924496,1.5741374497612317,-258.5,-177.5,-212.5,-209.5,-218.5,-264.0,-184.0,-225.0
-1604.0,-898.0,-706.0,1.6518148571252822,1.5461858338779872,-293.0,-125.5,-235.5,-244.0,-188.0,-194.0,-149.5,-174.5
-1728.5,-881.5,-847.0,1.6212408776084581,1.5376613961325751,-252.5,-188.5,-228.0,-212.5,-225.0,-266.5,-157.0,-198.5
-1519.5,-763.5,-756.0,1.640445707903968,1.5283031692107518,-265.0,-141.0,-180.0,-177.5,-224.5,-225.0,-137.0,-169.5
-1798.5,-959.0,-839.5,1.6089830315775342,1.5250155828065342,-282.5,-163.5,-288.0,-225.0,-219.0,-167.0,-182.5,-271.0
-1559.5,-860.0,-699.5,1.657047569917308,1.5663450595405366,-293.0,-159.0,-189.5,-218.5,-210.5,-171.5,-127.5,-190.0
-1643.5,-840.5,-803.0,1.6186119784911475,1.5509459485610326,-265.5,-134.5,-216.0,-224.5,-208.5,-248.5,-158.0,-188.0
-1778.0,-938.5,-839.5,1.6062520116567611,1.5824452936649323,-296.5,-145.5,-251.0,-245.5,-226.0,-208.0,-173.0,-232.5
-1705.5,-939.5,-766.0,1.645684691104624,1.553612500263585,-351.0,-164.5,-245.5,-178.5,-206.0,-247.5,-130.0,-182.5
-1796.5,-961.5,-835.0,1.6523111235764292,1.5530614056520993,-306.5,-148.5,-248.5,-258.0,-218.0,-250.5,-190.0,-176.5
-1560.5,-831.5,-729.0,1.6458391176329719,1.4961499136355187,-254.0,-166.0,-190.5,-221.0,-226.0,-178.0,-129.0,-196.0
-1524.0,-790.5,-733.5,1.6451769832107757,1.4964364836613337,-223.5,-170.0,-185.0,-212.0,-207.0,-151.5,-150.0,-225.0
-1625.5,-841.0,-784.5,1.6345641627907752,1.5037480966912375,-257.0,-143.5,-203.0,-237.5,-202.5,-245.0,-112.5,-224.5
-1586.5,-787.5,-799.0,1.6270693783958754,1.478866113887893,-274.0,-181.0,-142.5,-190.0,-262.5,-231.5,-115.0,-190.0
-1823.5,-982.0,-841.5,1.6424151841137145,1.4951821001039611,-267.0,-158.5,-324.5,-232.0,-238.5,-181.5,-209.5,-212.0
-1567.5,-804.0,-763.5,1.6125711705949572,1.5206446333063974,-310.0,-137.5,-171.0,-185.5,-217.0,-199.5,-153.5,-193.5
-1526.0,-766.5,-759.5,1.6306013284458054,1.5298626532157262,-219.5,-174.5,-203.5,-169.0,-210.5,-240.0,-126.5,-182.5
-1841.5,-974.5,-867.0,1.6262542153398196,1.4932406733433405,-246.5,-189.0,-283.5,-255.5,-220.0,-234.5,-203.5,-209.0
-1455.5,-752.5,-703.0,1.6143096960253185,1.5049643773171637,-216.5,-167.0,-195.5,-173.5,-203.5,-185.0,-129.0,-185.5
-1549.0,-774.5,-774.5,1.611508441136943,1.503975250158045,-260.5,-145.5,-182.5,-186.0,-241.0,-228.0,-134.5,-171.0
-1610.0,-818.0,-792.0,1.617078771524959,1.5069243591692714,-278.5,-120.5,-201.0,-218.0,-246.0,-187.5,-145.5,-213.0
-1660.5,-876.5,-784.0,1.5800149242083232,1.5125739148921438,-259.0,-181.5,-266.0,-170.0,-239.5,-210.0,-153.5,-181.0
-1709.0,-900.0,-809.0,1.6084102165367868,1.457173737552431,-281.5,-154.0,-245.5,-219.0,-210.0,-232.5,-151.5,-215.0
-1666.0,-844.0,-822.0,1.579242072833909,1.481622057987584,-292.0,-136.5,-222.0,-193.5,-204.0,-264.5,-151.5,-202.0
-1539.0,-818.0,-721.0,1.5949246396621068,1.4961709838774468,-231.0,-151.0,-222.0,-214.0,-192.0,-204.5,-138.0,-186.5
-1680.5,-954.5,-726.0,1.5892751783132553,1.449628912905852,-307.5,-185.5,-230.0,-231.5,-208.0,-178.5,-130.5,-209.0
-1838.0,-956.0,-882.0,1.5740831080410216,1.4418777854906188,-294.5,-192.5,-243.0,-226.0,-273.5,-210.5,-181.0,-217.0
-1689.0,-940.5,-748.5,1.6007156370414628,1.4511577611168225,-229.0,-181.5,-259.0,-271.0,-196.5,-225.0,-147.0,-180.0
-1695.0,-898.5,-796.5,1.616826486090819,1.4568109990821945,-304.0,-167.5,-224.0,-203.0,-254.5,-194.5,-140.5,-207.0
-1613.0,-856.5,-756.5,1.6235849355657896,1.4415355109506183,-279.0,-161.0,-236.5,-180.0,-180.0,-185.0,-195.5,-196.0
-1437.0,-674.0,-763.0,1.6070409605900446,1.4113695992363824,-199.5,-141.5,-187.5,-145.5,-190.0,-248.0,-105.5,-219.5
-1627.5,-840.5,-787.0,1.6104551444451014,1.4354946164621247,-277.0,-176.5,-177.5,-209.5,-243.0,-242.0,-119.0,-183.0
-1681.5,-834.0,-847.5,1.607311155895392,1.449220631354385,-293.5,-134.0,-226.5,-180.0,-235.5,-235.0,-185.0,-192.0
-1522.0,-756.0,-766.0,1.5936914753582743,1.4477742986546622,-219.0,-144.0,-203.0,-190.0,-207.5,-200.5,-154.0,-204.0
-1617.0,-846.5,-770.5,1.6134560075071123,1.4368166014552117,-279.0,-156.5,-233.5,-177.5,-196.5,-227.5,-152.5,-194.0
-1627.5,-848.0,-779.5,1.6032419267627929,1.4354121193289757,-247.5,-160.0,-222.5,-218.0,-206.5,-258.0,-107.0,-208.0
-1684.5,-871.5,-813.0,1.5856661736965179,1.4461143588026364,-261.5,-166.0,-232.5,-211.5,-228.5,-212.0,-154.0,-218.5
-1607.0,-813.0,-794.0,1.568345199359788,1.4092874553468493,-221.0,-169.0,-222.0,-201.0,-175.5,-230.5,-144.0,-244.0
-1612.0,-842.5,-769.5,1.5414871750606431,1.4349072769284248,-285.0,-169.0,-202.0,-186.5,-198.5,-238.0,-161.0,-172.0
-1566.5,-763.5,-803.0,1.5341020766231748,1.4317784044477675,-253.5,-135.5,-201.5,-173.0,-274.0,-237.0,-152.5,-139.5
-1611.5,-865.0,-746.5,1.5320095161596934,1.4266642929779159,-257.0,-163.0,-200.5,-244.5,-209.5,-191.5,-160.0,-185.5
-1509.0,-767.5,-741.5,1.5716417796081967,1.4623127867778143,-227.0,-193.5,-164.0,-183.0,-205.5,-220.0,-139.0,-177.0
-1595.0,-847.0,-748.0,1.545288712117407,1.434945992463165,-277.5,-131.5,-209.5,-228.5,-184.5,-224.0,-171.5,-168.0
-1580.5,-850.0,-730.5,1.5466319165296025,1.4156526260905795,-285.0,-152.0,-226.5,-186.5,-167.5,-236.0,-141.0,-186.0
-1661.0,-850.0,-811.0,1.5790318739083078,1.4041547616322836,-283.0,-148.0,-207.5,-211.5,-227.5,-194.0,-168.0,-221.5
-1754.0,-992.0,-762.0,1.5724636215302679,1.4366760568486319,-313.0,-188.5,-274.5,-216.0,-187.0,-203.5,-146.0,-225.5
-1633.5,-865.5,-768.0,1.5671650129887793,1.4144487801525327,-298.5,-141.5,-219.5,-206.0,-214.0,-175.5,-149.5,-229.0
-1714.5,-889.0,-825.5,1.5706453657812542,1.426095709701379,-300.0,-194.0,-221.0,-174.0,-275.5,-220.5,-161.0,-168.5
-1780.0,-934.5,-845.5,1.5751170545816422,1.4575263563129637,-333.5,-167.0,-207.0,-227.0,-232.5,-260.5,-135.5,-217.0
-1743.5,-931.5,-812.0,1.6132277165850004,1.4120197614034018,-349.5,-159.0,-187.0,-236.0,-245.5,-192.5,-186.0,-188.0
-1707.0,-880.0,-827.0,1.6037900088561905,1.4615191251039505,-244.0,-166.0,-246.0,-224.0,-258.0,-197.5,-181.0,-190.5
-1626.0,-827.5,-798.5,1.607182696958383,1.4428757256931728,-282.5,-149.0,-209.5,-186.5,-158.5,-215.5,-166.0,-258.5
-1780.0,-942.5,-837.5,1.5855799420012369,1.4308697976999813,-259.0,-193.5,-258.5,-231.5,-253.5,-244.5,-144.5,-195.0
-1602.5,-840.5,-762.0,1.6030197660128276,1.44577097809977,-258.5,-169.0,-177.0,-236.0,-235.5,-206.5,-132.5,-187.5
-1471.0,-781.5,-689.5,1.6011439545287027,1.433165232009358,-312.0,-140.0,-185.5,-144.0,-227.0,-159.0,-152.5,-151.0
-1792.5,-954.0,-838.5,1.6127882813413938,1.4244142904877664,-296.0,-215.0,-207.0,-236.0,-253.5,-240.5,-157.0,-187.5
-1711.5,-900.5,-811.0,1.5862667734424274,1.4213020298216077,-272.0,-126.5,-258.0,-244.0,-232.5,-180.0,-201.5,-197.0
-1544.0,-777.0,-767.0,1.5694374743435118,1.4727567704187499,-228.0,-166.5,-181.5,-201.0,-227.0,-235.0,-154.5,-150.5
-1706.5,-941.5,-765.0,1.582428575058778,1.4565349721246295,-304.0,-183.5,-216.5,-237.5,-212.0,-201.0,-157.0,-195.0
-1733.5,-845.0,-888.5,1.5893640188707245,1.4767638499538103,-263.5,-161.5,-192.0,-228.0,-277.0,-251.5,-148.0,-212.0
-1598.0,-857.0,-741.0,1.590483587814702,1.4682983385192023,-282.0,-172.5,-227.0,-175.5,-191.5,-170.0,-143.5,-236.0
-1802.0,-862.5,-939.5,1.60686141434643,1.467670768002669,-300.5,-167.0,-210.5,-184.5,-233.0,-283.5,-162.5,-260.5
-1781.0,-963.0,-818.0,1.5998671579692099,1.422798878616757,-307.0,-180.5,-266.0,-209.5,-213.0,-226.5,-151.5,-227.0
-1630.0,-890.0,-740.0,1.580722196896871,1.4491730337341626,-311.0,-118.5,-238.5,-222.0,-181.0,-218.0,-135.5,-205.5
-1843.0,-989.5,-853.5,1.5975262272689077,1.4897859790258938,-307.0,-194.0,-254.5,-234.0,-240.0,-243.5,-191.0,-179.0
-1685.5,-893.0,-792.5,1.5942796968751483,1.4518653195765283,-252.5,-169.0,-234.5,-237.0,-225.5,-224.0,-167.5,-175.5
-1612.5,-845.0,-767.5,1.6570868626236916,1.4778402676184972,-246.5,-168.5,-252.0,-178.0,-199.5,-224.0,-158.5,-185.5
-1872.5,-988.5,-884.0,1.6628672566678788,1.460421130557855,-326.0,-206.0,-268.0,-188.5,-255.0,-281.5,-180.0,-167.5
-1826.0,-1022.0,-804.0,1.6148734447028903,1.4817736680308977,-355.0,-165.5,-281.0,-220.5,-235.0,-252.0,-144.5,-172.5
-1682.5,-878.0,-804.5,1.6581828008095423,1.490357748998536,-255.0,-150.5,-275.5,-197.0,-228.5,-233.5,-137.5,-205.0
-1653.0,-875.0,-778.0,1.6634357265300221,1.5124327283766534,-339.5,-142.5,-183.0,-210.0,-201.0,-204.5,-166.5,-206.0
-1654.0,-884.5,-769.5,1.6997934816612137,1.481212613152133,-242.5,-199.0,-229.5,-213.5,-231.0,-183.5,-154.5,-200.5
-1598.0,-830.0,-768.0,1.687624205648899,1.5147882146967782,-297.5,-151.0,-201.5,-180.0,-228.5,-206.0,-145.0,-188.5
-1869.0,-971.0,-898.0,1.6746858363350232,1.5236906498670577,-323.0,-217.0,-233.5,-197.5,-233.0,-301.0,-150.0,-214.0
-1769.0,-954.5,-814.5,1.6756669198473295,1.5104334253403875,-271.0,-198.0,-264.0,-221.5,-239.0,-262.5,-138.5,-174.5
-1974.5,-995.5,-979.0,1.7176865910490353,1.5504303360978762,-326.0,-207.5,-249.0,-213.0,-300.0,-293.0,-181.0,-205.0
-1671.5,-862.5,-809.0,1.6740111473533843,1.5140860787696309,-315.5,-152.5,-210.0,-184.5,-228.0,-222.5,-150.5,-208.0
-1553.0,-810.5,-742.5,1.6714990973472594,1.4840745402706994,-308.5,-147.5,-195.0,-159.5,-204.0,-202.0,-154.0,-182.5
-1778.0,-997.0,-781.0,1.6803387271033392,1.4888664896289507,-354.0,-164.5,-260.5,-218.0,-202.5,-217.0,-176.5,-185.0
-1791.5,-949.5,-842.0,1.7111049955089888,1.530052316519949,-334.5,-158.0,-224.5,-232.5,-248.0,-182.5,-211.0,-200.5
-1573.0,-851.5,-721.5,1.6851195337043867,1.503292255434725,-259.5,-170.0,-202.0,-220.0,-216.0,-195.5,-158.0,-152.0
-1681.0,-919.5,-761.5,1.6476441772447692,1.4827686564789877,-300.5,-141.0,-241.5,-236.5,-199.5,-180.0,-159.5,-222.5
-1535.5,-843.0,-692.5,1.6952948876553111,1.4949634672866927,-266.0,-174.0,-192.0,-211.0,-196.0,-196.0,-123.0,-177.5
-1769.0,-936.5,-832.5,1.6953756141993734,1.5197214035524262,-280.5,-180.5,-230.0,-245.5,-259.0,-203.5,-153.5,-216.5
-1768.5,-865.5,-903.0,1.7011070117354392,1.4863935669263204,-300.0,-141.0,-211.5,-213.0,-225.5,-304.5,-163.5,-209.5
-1590.5,-846.0,-744.5,1.6875594225194719,1.5279289356536336,-312.0,-152.5,-193.0,-188.5,-218.5,-229.5,-135.5,-161.0
-1843.5,-1017.0,-826.5,1.6879434320661757,1.5318581397334734,-351.0,-221.5,-211.5,-233.0,-263.5,-254.5,-144.5,-164.0
-1795.0,-959.0,-836.0,1.7024331152439118,1.4968046113848685,-344.5,-180.0,-208.5,-226.0,-223.0,-250.0,-159.0,-204.0
-1888.5,-921.0,-967.5,1.7318266764283181,1.506882136894597,-270.5,-161.0,-252.0,-237.5,-278.0,-276.5,-187.0,-226.0
-1615.5,-836.0,-779.5,1.7085265417893727,1.534778219461441,-253.0,-165.0,-231.5,-186.5,-225.0,-188.5,-165.5,-200.5
-1638.0,-925.5,-712.5,1.718388741877344,1.5107396172152625,-303.0,-190.5,-234.0,-198.0,-168.5,-186.0,-176.0,-182.0
-1671.5,-908.5,-763.0,1.6750058225459523,1.5060026915536986,-276.0,-180.0,-244.5,-208.0,-185.0,-255.5,-129.0,-193.5
-1610.0,-789.0,-821.0,1.6690451357099745,1.5185932631293932,-242.0,-133.0,-227.5,-186.5,-223.0,-253.0,-150.5,-194.5
-1544.0,-770.5,-773.5,1.68503328329987,1.4871858048770163,-240.5,-191.5,-184.5,-154.0,-214.0,-249.0,-142.5,-168.0
-1694.5,-910.5,-784.0,1.6909109950065613,1.4582980399330456,-318.5,-181.0,-209.0,-202.0,-225.5,-217.5,-146.5,-194.5
-1665.5,-858.5,-807.0,1.6764337855908606,1.4898098866144815,-253.5,-148.5,-252.0,-204.5,-216.0,-237.5,-144.5,-209.0
-1580.0,-807.0,-773.0,1.6471619740128518,1.5252855110499595,-224.0,-162.0,-220.5,-200.5,-178.0,-195.5,-163.0,-236.5
-1535.0,-837.0,-698.0,1.6654972561531596,1.4965991351339551,-292.0,-163.5,-202.0,-179.5,-180.0,-209.5,-120.5,-188.0
-1501.5,-753.0,-748.5,1.6551827005214161,1.4628327162729369,-233.5,-150.0,-185.0,-184.5,-199.0,-225.0,-130.0,-194.5
-1632.5,-892.5,-740.0,1.6031171591745483,1.4558526929881839,-281.0,-147.5,-203.0,-261.0,-205.5,-194.0,-154.5,-186.0
-1682.5,-830.5,-852.0,1.6202894609835412,1.5054171077079244,-279.5,-165.5,-197.5,-188.0,-240.0,-218.5,-173.5,-220.0
-1842.0,-914.0,-928.0,1.6423221348060502,1.495010731452041,-259.5,-212.5,-204.5,-237.5,-258.5,-255.0,-193.0,-221.5
-1692.0,-906.5,-785.5,1.58386120001475,1.4592307408650715,-292.5,-199.5,-187.0,-227.5,-194.0,-214.0,-166.5,-211.0
-1707.0,-901.0,-806.0,1.6292447608378198,1.4885720852348538,-304.0,-133.5,-258.5,-205.0,-199.5,-252.0,-143.5,-211.0
-1743.5,-932.5,-811.0,1.616257133252091,1.4899359199735853,-278.0,-187.5,-228.5,-238.5,-217.5,-239.0,-165.0,-189.5
-1619.0,-818.5,-800.5,1.5960807078414494,1.4710275542404916,-228.5,-150.5,-209.0,-230.5,-178.0,-219.5,-184.0,-219.0
-1753.0,-902.0,-851.0,1.625867805712753,1.4966760415169928,-264.5,-166.0,-252.5,-219.0,-238.5,-242.0,-168.0,-202.5
-1727.5,-957.0,-770.5,1.595085368388229,1.453322798344824,-310.0,-140.5,-239.5,-267.0,-211.0,-190.5,-160.5,-208.5
-1583.5,-796.0,-787.5,1.5947887183891403,1.5061954223447376,-253.5,-146.5,-200.5,-195.5,-230.0,-191.5,-159.0,-207.0
-1794.5,-947.5,-847.0,1.6079225028554598,1.506785587966442,-335.0,-180.0,-249.5,-183.0,-245.5,-232.0,-154.0,-215.5
-1625.0,-877.5,-747.5,1.623225889603297,1.4721167610751258,-305.5,-175.5,-194.5,-202.0,-193.0,-231.5,-142.5,-180.5
-1677.5,-855.5,-822.0,1.5802440012494723,1.4770298745897081,-250.0,-140.5,-254.0,-211.0,-224.0,-216.0,-151.0,-231.0
-1678.0,-902.0,-776.0,1.597262450059255,1.4547238030367426,-274.0,-148.0,-238.5,-241.5,-189.5,-232.0,-146.0,-208.5
-1732.5,-869.0,-863.5,1.5919228265682857,1.4685858969887098,-262.0,-176.5,-215.0,-215.5,-289.5,-206.5,-176.0,-191.5
-1590.0,-775.5,-814.5,1.6087760085860887,1.501143796576394,-259.5,-148.5,-195.5,-172.0,-214.5,-224.0,-147.0,-229.0
-1610.0,-849.5,-760.5,1.5711835695637597,1.4974877402186393,-306.5,-154.0,-203.0,-186.0,-196.5,-243.5,-149.0,-171.5
-1602.5,-830.0,-772.5,1.5516471091243955,1.4750850149326855,-256.5,-151.0,-222.0,-200.5,-224.0,-208.0,-170.5,-170.0
-1634.5,-837.5,-797.0,1.563380293879244,1.4594056927495533,-272.0,-178.0,-206.0,-181.5,-261.0,-214.0,-123.5,-198.5
-1684.5,-868.5,-816.0,1.5520335758725803,1.4952907966242897,-244.0,-162.0,-241.5,-221.0,-204.0,-209.0,-203.0,-200.0
-1738.0,-882.0,-856.0,1.5466354833708869,1.4690879906217258,-277.0,-184.0,-240.5,-180.5,-227.0,-228.5,-171.0,-229.5
-1671.0,-865.5,-805.5,1.5433291718363762,1.4497883444031079,-279.0,-147.5,-196.5,-242.5,-222.5,-238.0,-176.5,-168.5
